Jour,Phrase,Position,Score
1,"Trop souvent, le projet de loi...",NEGATIVE,0.9258418679237366
1,"Le projet de loi fait trop, à notre sens, de copier-coller.",NEGATIVE,0.9963738322257996
1,"Les partis politiques ont vocation d'être connectés sur le terrain avec toutes les communautés, les villes, villages partout au Québec, d'être pertinents, découlent de la proximité qu'ils ont.",POSITIVE,0.9397807717323303
1,"Alors, ça, c'est le principal écueil, le principal grief que nous avons devant nous.",NEGATIVE,0.9373264908790588
1,Ça va encore une fois trop vite.,NEGATIVE,0.9976525902748108
1,"Ce sont des éléments qui sont excessivement importants, sensibles, compliqués, complexes.",POSITIVE,0.9807722568511963
1,Nous aurions dû consulter davantage.,NEGATIVE,0.9748834371566772
1,"Je ne pense pas que, par intérêt personnel, sur sa table de chevet avant d'être nommé ministre, il s'était fait sortir les dizaines et les dizaines de mémoires sur le projet de loi n° 64 puis qu'il lisait ça avant de s'endormir.",NEGATIVE,0.9852973818778992
1,C'est un magnifique projet de loi.,POSITIVE,0.9691856503486633
1,"On se base sur — puis vous me direz, M. le Président, combien de temps qu'il me reste — le règlement européen qui a été adopté et qui donne le ton, qui est un magnifique règlement, très bien fait.",POSITIVE,0.9802442789077759
1,"Nous, au Québec, on arriverait avec un copier-coller de ça dans un environnement canadien et nord- américain qui n'est pas l'environnement européen.",NEGATIVE,0.9354868531227112
1,"Alors, il y aura des enjeux de compétitivité pour nos entreprises, des enjeux de réelle protection dans les... dans la sphère publique et les partis politiques, et tout ça pour dire qu'il faut atteindre l'objectif — puis je conclus là-dessus, M. le Président — mais sans remettre en cause, justement, l'efficacité sociale et faire en sorte que l'on puisse faire un pas, un grand pas pour le Québec, mais que ce soit une avancée et non pas des écueils bien plus qu'autre chose.",POSITIVE,0.9436819553375244
1,Il n'y a rien qui a changé dans sa fonction de ministre délégué à la Transformation numérique.,NEGATIVE,0.9948771595954895
1,"Je n'ai pas pu participer, malheureusement, à toutes les délibérations qu'on a eues suite aux consultations.",NEGATIVE,0.9264013767242432
1,"Le consentement et les droits des citoyens, nous trouvons effectivement qu'il est essentiel.",POSITIVE,0.918108344078064
1,"Non seulement il doit être libre et éclairé, mais il doit aussi permettre une véritable liberté de choix pour accéder à un site Web ou à une application.",POSITIVE,0.9009464383125305
1,"Et on espère effectivement que, dans cette réforme de la loi d'accès à l'information, l'État du Québec puisse effectivement être beaucoup plus transparent et qu'il transmette le maximum d'informations qui n'aident pas juste les législateurs et les députés des oppositions, mais l'ensemble de la société québécoise à évaluer la qualité des décisions, de l'impact et surtout de quelle façon dans le futur cette décision pourrait être prise de façon différente.",POSITIVE,0.9710761308670044
1,"Donc, on doit assurément avoir le maximum d'information, pas pour dire que le gouvernement a mal agi, mais pour aider chacun des prochains gouvernements à venir, M. le Président, à prendre la meilleure décision en fonction des informations qui seront disponibles puisque, si on veut avoir une meilleure action, ça prend assurément de meilleures communications.",POSITIVE,0.9361448884010315
1,"Et c'est malheureux, là, mais c'est parce que peut-être que lui, il a vécu dans les flammèches, mais je pense qu'on a fait la preuve, de notre côté avec le ministre actuel, qu'on était capables de travailler de façon très constructive.",POSITIVE,0.9051862359046936
1,"Et ce sera pour lui, j'en suis convaincu, un moment d'éducation politique dont j'espère qu'il va bénéficier et en fera bénéficier le grand public dans ses commentaires.",POSITIVE,0.9240069389343262
1,"Ceci dit, sur le projet de loi, c'est un projet de loi qui est très important, qui vise la bonne chose dans un contexte historique qui est particulier, puis je vais parler peut- être un peu de ça en premier, parce que le futur dépend aussi d'où on vient.",POSITIVE,0.9346365332603455
1,"Vous savez, M. le Président, tout le monde le sait, je viens du monde de la santé, et, s'il y a eu un sujet qui a été en premier, en premier, avant tous les sujets, avant les Desjardins d'aujourd'hui, là, s'il y a eu un sujet qui a été longuement débattu, pour lequel il y a des lois qui ont été mises en place et qui ont été appliquées, c'est la circulation des données personnelles dans le monde de la santé.",POSITIVE,0.9559153318405151
1,"Moi, je me souviens, M. le Président... parce que ce n'est pas anecdotique, c'est l'histoire, mettez ça à la sauce d'aujourd'hui, vous allez voir à quel point on a fait du chemin.",POSITIVE,0.9063680171966553
1,"Et aujourd'hui on est dans un monde où on collecte nos données à notre insu, et elles circulent partout, partout, partout, sont utilisées, sont analysées, sont croisées.",POSITIVE,0.9491360783576965
1,"Je fais un grand bond aujourd'hui, évidemment.",POSITIVE,0.9536283612251282
1,Il n'y avait pas d'archives.,NEGATIVE,0.904708981513977
1,On n'est pas là.,NEGATIVE,0.9569329023361206
1,"Là, aujourd'hui, on est dans une ère où l'information, la donnée personnelle est sous un substrat électronique, et il est mobile.",POSITIVE,0.9131724238395691
1,Pas de réponse.,NEGATIVE,0.9464775919914246
1,"Il faut dire que la cloche a sonné, puis on devait passer... mon temps était expiré, puis on devait passer à la prochaine question, mais, à la prochaine question, ils auraient pu répondre.",NEGATIVE,0.9661613702774048
1,"Et, à ce jour, M. le Président, cette question-là n'a pas trouvé de réponse.",NEGATIVE,0.9228090047836304
1,"Alors, moi, je vous dis, M. le Président, que, oui, on est rendus à un moment, dans l'histoire de tout ça, où les États demandent... doivent mettre en place des dispositions qui... s'il est impossible d'assurer une protection absolue au sens que je l'ai dit il y a quelques instants, et ça, je pense que c'est impossible, bien, au moins, les États ont la responsabilité de mettre en place des mécanismes légaux qui vont forcer directement ou indirectement les organisations qui recueillent, traitent, entreposent des données de s'assurer de leur sécurité.",POSITIVE,0.9167353510856628
1,"Clairement, chez Desjardins, ça ne l'est pas.",NEGATIVE,0.9974020719528198
1,"Bref, tout ça parce qu'il n'y avait pas de procédure qui est en place.",NEGATIVE,0.9944785833358765
1,"Mais, ceci étant dit, ça a l'air simple, cette affaire-là, mais c'est plate, mais ça l'est aussi et, s'il n'y a pas de protocoles en place qui sont appropriés, ça ne fonctionne pas.",NEGATIVE,0.9823744893074036
1,"Parce que la clé, elle est là.",POSITIVE,0.9090258479118347
1,"Là, aujourd'hui, je pense que l'opinion publique, elle est là, elle s'attend à ça de l'État, et c'est une bonne chose.",POSITIVE,0.9166286587715149
1,Est-ce qu'ensemble on ira trop loin?,NEGATIVE,0.9199601411819458
1,"Alors, on était pour le principe.",NEGATIVE,0.9015419483184814
1,"Et, comme quelqu'un l'a déjà dit, on va avoir ouvert devant nous la loi qui va nous permettre de faire un bond en avant pour la protection des renseignements personnels.",POSITIVE,0.9370869994163513
1,Ils n'ont pas participé aux auditions.,NEGATIVE,0.9543284177780151
1,"Lors de nos auditions, on n'a pas eu le bénéfice de leur mémoire, qui est venu après.",NEGATIVE,0.9392011165618896
1,"Ça, c'est une chose, donc, qu'ils ne déposent pas le mémoire quand on baigne pendant les quatre jours… pendant la semaine et demie où on est là-dedans, qu'ils n'aient pas produit le mémoire.",NEGATIVE,0.9210842251777649
1,"Et, encore une fois, M. le Président, je déplore le fait qu'on veuille aller trop vite.",NEGATIVE,0.9136949777603149
1,On va trop vite.,NEGATIVE,0.9920397996902466
1,"Alors, à l'article 5 de cette pièce législative, on lit la chose suivante : «La présente loi — puis ce n'est pas le projet de loi n° 64, c'est un autre projet de loi — a pour objet de fixer, dans une ère où les données circulent constamment au-delà des frontières et des limites géographiques et une part importante de l'activité économique repose sur l'analyse, la circulation et l'échange de renseignements personnels, des règles régissant la protection des renseignements personnels d'une manière qui tient compte du droit à la vie privée des individus quant aux renseignements personnels qui les concernent et du besoin des organisations de recueillir, d'utiliser et de communiquer des renseignements personnels à des fins qu'une personne raisonnable estimerait acceptables dans les circonstances.» Je viens de vous lire un article 5, dans une pièce législative qui résume, à toutes fins pratiques, le projet de loi n° 64, ce qui est notre objectif autour de la table puis qui est excessivement important.",POSITIVE,0.9454496502876282
1,"Puis la beauté de cet article 5 là, c'est qu'il touche aux différents aspects.",POSITIVE,0.9591574668884277
1,"Il n'y a pas l'aspect des partis politiques comme tels, il est davantage… oui, public, mais il est davantage privé en termes d'application, mais c'est un élément excessivement important, et ça aura un impact sur les organismes publics mais, au premier titre, privés.",POSITIVE,0.9364601969718933
1,"Et ça, c'est important de souligner une chose, lors des auditions, fin septembre, beaucoup sont venus nous dire… et surtout, je vous dirais, de la voix des femmes et des hommes qui sont propriétaires d'entreprise, qui regroupent des entreprises, des associations d'entrepreneurs, qui sont venus nous dire : Bien, écoutez, le Québec — puis je fais du pouce sur ce que mon collègue de La Pinière disait un petit peu plus tôt — le Québec n'est pas désincarné du contexte canadien puis il est encore moins désincarné... pas plus désincarné du contexte nord-américain, ce qui n'est pas le cas dans le contexte européen.",POSITIVE,0.9482419490814209
1,Ça nous tient à coeur.,POSITIVE,0.9785616397857666
1,Puis je vais vous résumer l'écueil de cette façon-là.,NEGATIVE,0.9220653176307678
1,"Faites les choses dans l'ordre, faites les choses en cohérence et faites attention à la compétitivité ou même aux risques que pourraient encourir nos entreprises.",POSITIVE,0.9299154281616211
1,Ça s'en vient.,NEGATIVE,0.9320625066757202
1,Ça s'en vient.,NEGATIVE,0.9320625066757202
1,"Et je le sais, que ça résonne, ce discours-là, au coeur de mon collègue, M. le ministre, qui est en face de moi.",POSITIVE,0.9626978039741516
1,Pourquoi je vous dis ça?,NEGATIVE,0.9488430023193359
1,Pourquoi je vous dis ça?,NEGATIVE,0.9488430023193359
1,Pour une multinationale de dire : Ah bon!,NEGATIVE,0.9508923888206482
1,"O.K., je me suis fait taper sur les doigts.",NEGATIVE,0.9553303718566895
1,Il y a eu une perte de... un vol d'informations.,NEGATIVE,0.9248808026313782
1,Je n'ai pas prévenu personne.,NEGATIVE,0.9486406445503235
1,J'ai essayé de camoufler l'affaire.,NEGATIVE,0.991897702217102
1,"Les pénalités bonbon d'une multinationale, qui payait un 1 000 $, un 10 000 $, un 25 000 $, ça, ça va être fini.",NEGATIVE,0.9855729937553406
1,"Puis je reviens à mon approche que je ne trouve pas qui est justifiée, du copier-coller.",NEGATIVE,0.9973994493484497
1,"Là, article 103 du projet de loi, c'est les entreprises québécoises privées : «Avant de communiquer à l'extérieur du Québec un renseignement personnel...» Donc, copier- coller.",NEGATIVE,0.908510684967041
1,On trouve que ce n'est pas la bonne approche.,NEGATIVE,0.9770217537879944
1,"Puis on va s'assurer que ça tienne la route, puis on va s'en féliciter, mais, tel quel, il serait déconnecté de ce qui se passe à Calgary, de ce qui se passe en Alberta.",NEGATIVE,0.9458518624305725
1,"On va parler de concepts tels que des données dépersonnalisées, des données anonymisées, des données pseudonymisées et des différents facteurs de protection que ces concepts-là assurent en théorie ou n'assurent pas dans la pratique, l'impact dans les relations contractuelles entre moi puis mon fournisseur qui est américain ou qui est ouest-canadien, ce que je dois prévoir dans mes contrats pour m'assurer que la loi québécoise, qui ne sera pas suivie dans le Delaware d'ici peu, mais que moi, je ne vais pas cesser de faire affaire avec mon fournisseur de service informatisé du Delaware, comment, contractuellement, puis on a déjà commencé à aborder ces questions-là, je vais m'assurer que la loi québécoise, il en soit informé puis qu'il m'assure, lui, que ces balises-là soient suivies.",POSITIVE,0.9265137314796448
1,"Son témoignage était réellement remarquable et intéressant, vous vous en rappellerez, M. le Président.",POSITIVE,0.9860534071922302
1,"Je l'ai déjà vu, avec le ministre de la Justice, dans le contexte du projet de loi n° 70, où j'ai déposé une motion préliminaire, puis c'était une première, M. le Président, vous étiez là, vous présidiez nos débats, puis le ministre a dit : Oui, parfait, on va entendre Juripop puis on va entendre les trois autres organismes.",POSITIVE,0.9151999354362488
1,J'ai écouté attentivement ce que le député de LaFontaine disait et je dirais que plusieurs de ses questions sont extrêmement pertinentes.,POSITIVE,0.9777377843856812
1,Pour la plupart...,NEGATIVE,0.9781852960586548
1,"Dans ce sens-là, je pense que de poursuivre les consultations particulières n'amènerait pas un éclairage supplémentaire.",NEGATIVE,0.9755268692970276
1,"Donc, la motion est rejetée.",NEGATIVE,0.9277394413948059
1,"Après ça, on revenait au représentant du parti...",NEGATIVE,0.9258748888969421
1,"C'est n'est pas exclu, mais ce n'est pas inclus.",NEGATIVE,0.9146197438240051
1,"J'ai une deuxième et dernière motion, deuxième et dernière tentative.",NEGATIVE,0.9602964520454407
1,"C'est-à-dire, ne pas avoir de discussion est moins bon que de juste lire le mémoire.",NEGATIVE,0.9320166110992432
1,"Ça, c'est clair comme de l'eau de roche.",NEGATIVE,0.9498875737190247
1,"Là, j'ai compris son point, puis ça m'a ouvert un échange qu'eux-mêmes, sous tels autres aspects, tels autres impacts, ils ne l'avaient pas considéré.",POSITIVE,0.9692198038101196
1,"Et puis j'ai hâte d'avoir... Moi aussi, j'ai hâte.",POSITIVE,0.9464817643165588
1,"On va le faire, le débat, mais on n'aura pas eu le bénéfice d'avoir entendu ces groupes.",NEGATIVE,0.941179633140564
1,On n'aura pas eu aussi le bénéfice de voir quoi c'est qui se passe au fédéral.,NEGATIVE,0.9167156219482422
1,Pas un mot.,NEGATIVE,0.9884264469146729
1,"Puis le ministre qui est actuellement responsable du projet de loi, je ne doute pas de ses capacités, mais ça va vite.",NEGATIVE,0.9775232672691345
1,"Je ne voudrais pas, honnêtement, être dans ses souliers, parce qu'il aura eu beaucoup de lecture dans les deux dernières semaines.",NEGATIVE,0.9758909344673157
1,On ne les a pas comblées avec de tels groupes.,NEGATIVE,0.9846194386482239
1,"On ne fait pas notre travail, à mon sens, de législateur rigoureux qui veut s'assurer de faire les bonnes choses.",NEGATIVE,0.9723367691040039
1,"L'Association canadienne du marketing, même chose.",NEGATIVE,0.9513580203056335
1,"Là, je sais que je n'ai pas à vous interpeller, mais je pense qu'il y en a au-dessus d'une cinquantaine, là.",NEGATIVE,0.9336450099945068
1,"Là, octobre est passé, novembre est passé, décembre est passé, janvier est passé, puis on a su vendredi... Aïe!",NEGATIVE,0.967898964881897
1,"Puis c'est tellement important, M. le Président, que, depuis juin 2019, Desjardins, on se bat comme des diables dans l'eau bénite pour entendre du monde, pour faire des auditions puis qu'on dépose des projets de loi.",POSITIVE,0.955707311630249
1,"Parce que je ne pouvais pas concevoir que l'on fasse un projet de loi qui règle le cas des trois entités, je ne pouvais pas concevoir ça.",NEGATIVE,0.9282455444335938
1,"Les organismes publics, c'est en soi l'Éducation, la Santé, tous les ministères, organismes publics et parapublics, avec des impératifs qui ne sont pas mercantiles mais qui sont l'intérêt commun, l'intérêt public, dans une sphère aussi où on aurait pu y greffer l'Enseignement supérieur, oui, la recherche, oui, santé, pharmacies, tout ça, puis faire en sorte que ce soit «winner» mais dans le bon sens du terme pour l'intérêt collectif.",POSITIVE,0.948457658290863
1,"Quatre mois ont passé, on ne les a pas entendus.",NEGATIVE,0.9890539646148682
1,"Moi, honnêtement...",NEGATIVE,0.9319294095039368
1,"Ce qu'on demande, ce serait de pouvoir entendre ces personnes-là, de se donner le temps de les entendre.",POSITIVE,0.9129517674446106
1,Ça ne serait même pas parfait.,NEGATIVE,0.9863982796669006
1,Ça va être quoi?,NEGATIVE,0.9216167330741882
1,"S'il veut aller là-dessus, qu'il aille là- dessus, mais force est de constater que l'objectif de resserrer les renseignements personnels...",NEGATIVE,0.9496336579322815
1,"Puis on ne parle pas juste de partis politiques, on parle, au premier titre, des consommateurs, des citoyens et des citoyennes, toutes celles et ceux qui doivent avoir une meilleure protection, M. le Président.",POSITIVE,0.941135585308075
1,Je m'attends à quoi?,NEGATIVE,0.9833452105522156
1,"On a, devant nous, des groupes qui ont levé la main, qu'on aurait pu entendre en septembre, qu'on aurait pu entendre dans les quatre derniers mois.",POSITIVE,0.9135238528251648
1,"On va le faire, le travail, on va avoir beaucoup de questions, mais je pense que le ministre, honnêtement, là, pourrait faire suite à cela puis pourrait même faire suite au vote précédent pour le Barreau puis la Commission des droits puis dire : Oui, on va les entendre puis on va être capables d'avoir cet éclairage-là qui est nécessaire.",POSITIVE,0.9043020606040955
1,"C'est central, c'est déterminant quant à la qualité du travail qu'on va faire à titre de législateurs.",POSITIVE,0.961317241191864
1,"Je rassure le député de LaFontaine, j'ai la plus grande estime pour son intelligence et je souhaite même la mettre à contribution pour qu'ensemble on adopte le meilleur projet de loi possible, qu'on dote le Québec d'une législation dont on sera tous fiers.",POSITIVE,0.9632904529571533
1,"Puis je pense qu'on aurait intérêt, tous, justement à passer à l'étude article par article pour non seulement discuter de ces problèmes-là, mais que je puisse et que nous puissions discuter des solutions.",POSITIVE,0.923492431640625
1,"Donc, malheureusement, je ne donnerai pas suite à la motion qui a été faite, M. le Président.",NEGATIVE,0.9419835209846497
1,"Je vais quand même prendre quelques minutes pour développer un argumentaire avec l'objectif avoué de générer une occasion pour le ministre de changer d'avis, tout simplement.",NEGATIVE,0.9053346514701843
1,Le ministre qui arrive...,NEGATIVE,0.9183744788169861
1,"Moi, j'ai l'expérience du ministre mais inverse.",NEGATIVE,0.908464252948761
1,"Il y a, dans ces conversations-là, toujours quelque chose d'additionnel, toujours, toujours, toujours.",POSITIVE,0.9252370595932007
1,"Non, certainement pas dans ce cas-ci.",NEGATIVE,0.9836800694465637
1,Et le contexte actuel est un contexte extraordinairement particulier.,POSITIVE,0.9023509621620178
1,"Parce que c'est un sujet en soi complexe, qui n'est pas nouveau au sens de son principe mais qui est nouveau au sens de son application et au sens de l'importance que ça revêt dans la société actuelle.",POSITIVE,0.9734933972358704
1,"Disons que là, là, je pense que je fais une prévision qui va se réaliser... une prédiction, plutôt, qui va se réaliser, malheureusement.",NEGATIVE,0.9567950963973999
1,"On connaît la raison, là.",NEGATIVE,0.9082919955253601
1,"Et là, nous, là, pour des raisons que je soupçonne et que je ne commenterai pas...",NEGATIVE,0.9119527339935303
1,"Ça dépasse mon entendement, là, bon.",NEGATIVE,0.9820130467414856
1,"Je me souviens que, si ce n'est pas le premier, c'est le deuxième, mais, quand le Barreau est venu, là, ça a résonné, là, comme le marteau du juge lorsqu'il fait bang!",POSITIVE,0.9577372670173645
1,"Je ne fais pas le procès de 61, là, ce n'est pas ça du tout, là.",NEGATIVE,0.9565460085868835
1,"Je veux simplement faire la démonstration claire, irréfutable de l'impact d'un témoignage, d'une consultation lorsque les gens ont le temps de se préparer et que l'autorité qui est la plus supérieure à l'extérieur de l'État en matière de droit, qui est le Barreau, peut avoir...",POSITIVE,0.9770894646644592
1,"Là, aujourd'hui, on se prive de la même chose.",NEGATIVE,0.99735426902771
1,Ce n'est pas un bon mot.,NEGATIVE,0.9461677670478821
1,"Même chose pour les consommateurs, même chose pour...",NEGATIVE,0.9514045119285583
1,"Ça ne prend pas une éternité, là.",NEGATIVE,0.9092615842819214
1,"Bien, un projet qui, raisonnablement, lorsqu'il sera sanctionné, va être fixé dans le temps, donc contesté juridiquement, et ainsi de suite, bien, on se prive d'entendre cette expertise-là.",NEGATIVE,0.9626941680908203
1,"Législativement, parlementairement, ça ressemble à aller trop vite.",NEGATIVE,0.9830297827720642
1,"L'Union des consommateurs, d'ailleurs, c'est ce qu'ils disaient : Trop vite.",NEGATIVE,0.9013184905052185
1,"Ça l'est un petit peu, mais ce que je reproche, par exemple, c'est qu'on ne prenne pas le temps de le faire.",NEGATIVE,0.9470149278640747
1,"À ma connaissance, il y a un intérêt d'avoir ce projet de loi là aujourd'hui, mais est-ce qu'il y a une urgence de le passer à toute vapeur?",NEGATIVE,0.9507491588592529
1,Je reprends un peu là où je terminais.,NEGATIVE,0.9462475180625916
1,"Donc, la motion est rejetée.",NEGATIVE,0.9277394413948059
1,C'est correct.,NEGATIVE,0.9439950585365295
1,"Pour moi, là, de prime abord, là, ce n'est pas nécessaire.",NEGATIVE,0.9754295349121094
1,"Et, après ça dans les différents articles à venir, on décline les mesures de protection dont doivent être maintenant entourés les renseignements personnels.",NEGATIVE,0.9509888291358948
1,"Donc, je ne vois pas pourquoi, là, ici maintenant, on ajouterait cet élément-là, là.",NEGATIVE,0.9549083113670349
1,Mais on va le faire plus tard.,NEGATIVE,0.9729610085487366
1,On va le faire plus tard.,NEGATIVE,0.9507419466972351
1,Pourquoi je vous dis ça?,NEGATIVE,0.9488430023193359
1,"Donc, déjà en partant, ça n'aura pas d'impact parce que cet article-là ne les vise pas.",NEGATIVE,0.9680353403091431
1,"Donc, j'ai une sensibilité particulière à cette situation- là parce que je sais que la loi ne doit pas s'incarner dans une technologie, puisque c'est quelque chose qui est très volatile, et donc il y en aura autant pour les organismes publics que pour les entreprises privées, mais nous allons les... nous allons amener ces différentes notions-là au moment où on va traiter de points, et de prérogatives, et/ou de responsabilités spécifiques.",POSITIVE,0.9617520570755005
1,"Donc, il est tout à fait inutile...",NEGATIVE,0.9976072311401367
1,J'ai accroché sur ce mot-là.,POSITIVE,0.9336163997650146
1,Ce n'est pas rédigé.,NEGATIVE,0.955946683883667
1,"Je plaiderais, M. le Président, pour qu'on le mette, pour qu'on le dise, parce que c'est un article fondateur qui... duquel découle tout le reste de...",POSITIVE,0.9331133961677551
1,"Donc, le responsable, dans la loi, il revient lorsqu'il traite une demande d'accès, il la reçoit, il envoie un accusé de réception, il envoie une réponse dans les 30 jours, etc., ça fait que c'est cette fonction-là qui est déléguée et non pas l'imputabilité par rapport à toutes les autres obligations de la loi, par rapport à la confidentialité du renseignement, à la communication du renseignement.",POSITIVE,0.9344845414161682
1,"Il est responsable de l'accès, mais ça, il peut le déléguer, mais le reste, «veille»... Moi, je peux être veilleur de nuit, je ne serai pas responsable de grand-chose, là.",NEGATIVE,0.9085794687271118
1,"Là- dessus, ça, je suis moins sûr de la formulation moi-même.",NEGATIVE,0.907608687877655
1,"Puis le terme «imputable», bon, le ministre n'a pas aimé dans le contexte, puis c'est correct, là, la Loi sur la fonction publique, mais là, 7.1, on parle d'imputabilité.",NEGATIVE,0.9176795482635498
1,"Je ne sais pas si le ministre veut au moins prendre en délibéré d'ajouter «et en est imputable», quatre mots.",NEGATIVE,0.9008201956748962
1,"Donc, on pourra, à la limite, rouvrir l'article si on en arrive collectivement à la conclusion que c'est une avancée, mais je...",NEGATIVE,0.9856151342391968
1,"...je suis toujours là-dessus, puis désolé pour mon collègue.",NEGATIVE,0.940764844417572
1,Je n'ai pas été en mesure d'être parmi vous cet avant-midi.,NEGATIVE,0.9861069917678833
1,"Puis je vais vouloir contribuer à ce que ce qu'on adopte à la fin du processus soit le plus solide possible parce que la question, notamment, de la protection des renseignements personnels, c'est sans doute un des plus grands enjeux du XXIe siècle en matière de droits et libertés pour les individus.",POSITIVE,0.9749135971069336
1,"Je partage cette préoccupation-là, j'en ajoute une seconde : l'importance que la personne qui est responsable de l'accès à l'information dans les organismes publics soit autonome dans ses prises de décisions, parce que c'est une préoccupation grandissante de plusieurs acteurs, notamment les représentants des médias, mais pas seulement que.",POSITIVE,0.9505196809768677
1,"La politique ne se fait pas juste au Parlement, elle se fait à l'intérieur de l'appareil de l'État, y compris à l'intérieur des organismes publics.",POSITIVE,0.9247633814811707
1,Je pense qu'on s'entend tous sur le fait que c'est un acteur qui est très crédible dans le débat qui est le nôtre.,POSITIVE,0.9717698693275452
1,"Bien oui, tout à fait.",POSITIVE,0.9258711934089661
