Jour,Phrase,Position,Score
20,"Je ne pense pas qu'on pourrait dire : Il y a une seule minute de ces dizaines et dizaines d'heures là qui a été perdue en pure perte, sauf peut-être pour les farces, mais, M. le Président, à un moment donné, on peut travailler puis avoir un peu d'humour, puis des fois ça aide à nous calmer puis à revenir à des propos plus constructifs.",NEGATIVE,0.9690635800361633
20,"Je tiens à saluer donc l'ouverture du ministre, à remercier, évidemment, le collègue de Chapleau avec lequel on a fait le dernier pan, là, partis politiques, remercier les collègues, également, autour de la table, qui ont été là en présentiel, en virtuel et en présentiel, et à remercier les collègues de la deuxième et troisième opposition, vous remercier, M. le Président, le secrétariat.",POSITIVE,0.9092320203781128
20,"Et je tiens évidemment à remercier, encore une fois, Sophie Chateauvert et Oscar Lescarbeau, Sophie qui nous a suivis jusqu'à la mi-juin, qui a quitté pour d'autres fonctions, on lui souhaite tout le meilleur, et Oscar Lescarbeau, qui nous a aidés à la fin.",POSITIVE,0.9444543719291687
20,"Alors, lui souligner, M. le Président, et souligner à la commission toute la valeur que j'accorde au travail qu'il a fait.",POSITIVE,0.9416760802268982
20,"Merci beaucoup, on vous en doit une fière chandelle.",POSITIVE,0.9470599293708801
20,Et je pense que c'est important de le souligner.,POSITIVE,0.9201372861862183
20,"Puis remercier nos directions générales des différents partis, là, qui ont également mis la main à la pâte, puis évidemment les légistes de l'État, Me Miville-Deschênes, également l'ensemble de l'équipe au cabinet du ministre.",POSITIVE,0.910648763179779
20,Je crois que c'est un excellent projet de loi qui va dans la bonne direction de la protection des renseignements personnels.,POSITIVE,0.9888609051704407
20,Je veux remercier la secrétaire de la commission pour l'excellent travail et tous les membres de la commission pour l'excellent travail que vous faites toujours et le support que vous nous donnez pour ces travaux parlementaires qui sont importants.,POSITIVE,0.9921364784240723
20,"Je veux aussi remercier les juristes de l'État qui nous ont accompagnés tout au long de cette aventure, ceux qui ne sont pas ici et ceux qui sont ici, avec un remerciement particulier pour Me Miville-Deschênes, moi aussi, puis que j'ai vu grandir à travers cette expérience parlementaire.",POSITIVE,0.9772237539291382
20,"Je voulais juste avoir des mots particuliers pour lui parce que, compte tenu du travail qu'on a fait et de l'accompagnement, du début à la fin, lui dire que ça a été très agréable de travailler avec lui.",POSITIVE,0.9750133156776428
20,J'apprécie énormément le travail de fond qui a été fait.,POSITIVE,0.9488815069198608
20,"Moi, je pense qu'au niveau des médias on aurait intérêt à regarder un peu plus ce qui se passe ici puis peut-être un peu moins, en tout cas, ce qui se passe au salon bleu parce que c'est la preuve que, oui, il y a un travail partisan qui se fait à l'Assemblée nationale, puis c'est normal, on fait tous partie de familles politiques puis on a ça... il y a ce volet-là qui est indissociable dans notre travail, mais il y a aussi un chapeau de législateur qu'on porte.",POSITIVE,0.9436302781105042
20,Ça a été extrêmement agréable de travailler en sa compagnie.,POSITIVE,0.9685797691345215
20,"Et, oui, il y a eu des moments d'humour, puis je pense que ça fait partie du fait qu'ici, bien, à un moment donné, il faut qu'on ait ces petits moments d'écart là.",POSITIVE,0.9713629484176636
20,"Il me remercie pour la confiance, mais de retour je veux le remercier de l'excellent travail qui a été fait parce qu'on a vu une partie ici de ce qui a été fait sur les partis politiques, mais c'est des longues heures de discussion, d'être capable de fédérer l'ensemble des partis politiques autour d'une idée qui était le fait qu'on doit aussi resserrer les règles autour de comment nous traitons les informations, les renseignements personnels des Québécois, mais aussi de concilier l'apport social des partis politiques parce qu'effectivement les partis politiques, pour moi, sont un... sont des mouvements qui sont extrêmement importants qui représentent des courants de pensée, des courants de la société.",POSITIVE,0.9742843508720398
20,"Et ces véhicules-là doivent aussi être capables de faire ce travail-là, qui est très particulier, qui ne peut pas être associé à une entreprise, qui ne peut pas être associé à un organisme public.",POSITIVE,0.9327148795127869
20,"Donc, je le remercie infiniment.",POSITIVE,0.9007502794265747
20,"J'espère qu'il a apprécié l'expérience, mais moi, je peux lui dire que je suis extrêmement fier du travail qu'il a accompli aujourd'hui, vraiment très fier de ce qui a été fait.",POSITIVE,0.9899223446846008
20,"Sur ce, la commission, ayant accompli son mandat, ajourne ses travaux sine die.",NEGATIVE,0.907796323299408
